Piece ID, Machine Serial, Time Stamp, Weight, Handling Type, USPS Mail Class, USPS Mail Prep Type, Routing Category, Routing String, Bundle Qualification, Bundle Zip, Account ID, AccountName, Custom Account Code, Customer Barcode Symbology, Customer Barcode, Department ID, Department Name, Manifest ID, Piece Postage, LBS Postage, Final Postage, Fully Paid Postage, Billing Amount, IMB Tracking Code, SackLevel, SackZip, DestinationEntryLevel, Zone, Irregular, Custom1, Custom2, Driver Route, ADC, Schemed 3D, Schemed 5D, Manifest Date, Length, Width, Height, Girth, IsFlatRateConversion, Nonrectangular, SubType, OCR, BMC, ASF, SCF, Master Mail Class, EZConfirm PIC, EZConfirm ProcessingType, EZConfirm Name, EZConfirm Company, EZConfirm Address1, EZConfirm Address2, EZConfirm City, EZConfirm State, EZConfirm Zip, EZConfirm Zip4, EZConfirm RecordCaseNumber, EZConfirm IsUploaded, WABCR Symbology1, WABCR Data1, WABCR Symbology2, WABCR Data2, WABCR Symbology3, WABCR Data3, WABCR Symbology4, WABCR Data4, WABCR Symbology5, WABCR Data5, Job Name, BillingID, Permit Origin, Permit Number, Permit Name, EZConfirm Special Services, MailPieceTagData, IsOpenAndDistribute, Payment Method, Premeter Qual Level, KeyLine, IMPB, EFN, Surcharge Postage, FSS, TubNumber, Postal Discounts, HRAddress, HRCity, HRState, HRZip, LabelListInstallerVersion, Is Move, Is Catalog
4209260408-155107748,4209,4/8/2026 4:25 PM,0.900000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,28546633264,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,5.20000000,0.00000000,5.20000000,8.10000000,5.56000000,00001666666000925676,REJECT,,NONE,6,False,264-50,,LMS,,285,28546,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,27075,,283,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42028546<FNC1>9400140109627772612525,,0.00000000,,9,,264 MEMORIAL DR,JACKSONVILLE,NC,28546,1.1.10.105,False,False
4209260408-155157645,4209,4/8/2026 4:26 PM,60.900000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,53547523030,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,6.68000000,0.00000000,6.68000000,13.75000000,9.86000000,00001666666000925677,REJECT,,NONE,4,False,264-50,,LMS,,535,53547,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,60808,,535,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42053547<FNC1>9434640109627018952042,,0.00000000,,9,,PO BOX 5230,JANESVILLE,WI,53547,1.1.10.105,False,False
4209260408-155439341,4209,4/8/2026 4:28 PM,46.500000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,53547523030,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,6.68000000,0.00000000,6.68000000,12.70000000,8.95000000,00001666666000925678,REJECT,,NONE,4,False,264-50,,LMS,,535,53547,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,60808,,535,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42053547<FNC1>9434640109627018952646,,0.00000000,,9,,PO BOX 5230,JANESVILLE,WI,53547,1.1.10.105,False,False
4209260408-155534745,4209,4/8/2026 4:32 PM,89.700000,PARCELS,PRIORITY MAIL (DIMENSIONAL),COMMERCIAL PLUS,Resolved,30374080505,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308934,10.85000000,0.00000000,10.85000000,21.55000000,22.30000000,00055901147776002296,REJECT,,NONE,5,False,264-50,,LMS,,303,30374,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,302,,303,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42030374<FNC1>9405540109627029574364,,0.00000000,,5,,PO BOX 740805,ATLANTA,GA,30374,1.1.10.105,False,False
4209260408-155858082,4209,4/8/2026 4:34 PM,25.700000,PARCELS,PRIORITY MAIL (DIMENSIONAL),COMMERCIAL PLUS,Resolved,30517560325,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308934,10.85000000,0.00000000,10.85000000,15.60000000,16.35000000,00055901147776002297,REJECT,,NONE,5,False,264-50,,LMS,,305,30517,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,302,,300,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42030517<FNC1>9405540109627029574586,,0.00000000,,5,,1515 RIVER PL #150,BRASELTON,GA,30517,1.1.10.105,False,False
4209260408-160111029,4209,4/8/2026 4:36 PM,38.500000,PARCELS,PRIORITY MAIL (DIMENSIONAL),COMMERCIAL PLUS,Resolved,63640804040,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308934,8.02000000,0.00000000,8.02000000,12.95000000,13.70000000,00055901147776002298,REJECT,,NONE,3,False,264-50,,LMS,,636,63640,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,63001,,630,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42063640<FNC1>9405540109627029575163,,0.00000000,,3,,PO BOX 8040,FARMINGTON,MO,63640,1.1.10.105,False,False
4209260408-160256659,4209,4/8/2026 4:43 PM,20.100000,PARCELS,PRIORITY MAIL (DIMENSIONAL),COMMERCIAL PLUS,Resolved,84131032138,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308934,10.85000000,0.00000000,10.85000000,15.60000000,16.35000000,00055901147776002299,REJECT,,NONE,5,False,264-50,,LMS,,841,84131,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,80088,840,840,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42084131<FNC1>9405540109627029576191,,0.00000000,,5,,PO BOX 31338,SALT LAKE CTY,UT,84131,1.1.10.105,False,False
4209260408-161033168,4209,4/8/2026 4:44 PM,1.700000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,29172303475,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,5.07000000,0.00000000,5.07000000,7.95000000,5.40000000,00001666666000925679,REJECT,,NONE,5,False,264-50,,LMS,,291,29172,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,27075,,290,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42029172<FNC1>9400140109627772618350,,0.00000000,,9,,4838 12TH STREET EXT #C,WEST COLUMBIA,SC,29172,1.1.10.105,False,False
4209260408-161046365,4209,4/8/2026 4:44 PM,55.300000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,53547523030,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,6.68000000,0.00000000,6.68000000,13.75000000,9.86000000,00001666666000925680,REJECT,,NONE,4,False,264-50,,LMS,,535,53547,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,60808,,535,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42053547<FNC1>9434640109627018955272,,0.00000000,,9,,PO BOX 5230,JANESVILLE,WI,53547,1.1.10.105,False,False
4209260408-161104889,4209,4/8/2026 4:44 PM,0.900000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,53547523030,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,5.00000000,0.00000000,5.00000000,7.70000000,5.30000000,00001666666000925681,REJECT,,NONE,4,False,264-50,,LMS,,535,53547,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,60808,,535,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42053547<FNC1>9400140109627772618640,,0.00000000,,9,,PO BOX 5230,JANESVILLE,WI,53547,1.1.10.105,False,False
4209260408-161130488,4209,4/8/2026 4:45 PM,15.300000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,63640804040,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,6.15000000,0.00000000,6.15000000,9.45000000,6.76000000,00001666666000925682,REJECT,,NONE,3,False,264-50,,LMS,,636,63640,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,63001,,630,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42063640<FNC1>9400140109627772618701,,0.00000000,,9,,PO BOX 8040,FARMINGTON,MO,63640,1.1.10.105,False,False
4209260408-161146378,4209,4/8/2026 4:46 PM,17.700000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,28110735000,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,7.52000000,0.00000000,7.52000000,13.05000000,9.21000000,00001666666000925683,REJECT,,NONE,5,False,264-50,,LMS,,281,28110,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,RAFS,280,,282,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42028110<FNC1>9434640109627018955586,,0.00000000,,9,,2300 PLANTERS KNOLL DR,MONROE,NC,28110,1.1.10.105,False,False
4209260408-161325445,4209,4/8/2026 4:47 PM,18.500000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,28110009000,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,7.52000000,0.00000000,7.52000000,13.05000000,9.21000000,00001666666000925684,REJECT,,NONE,5,False,264-50,,LMS,,281,28110,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,RAFS,280,,282,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42028110<FNC1>9434640109627018955760,,0.00000000,,9,,2300 MONARCH PRESERVE CIR,MONROE,NC,28110,1.1.10.105,False,False
4209260408-161359720,4209,4/8/2026 5:00 PM,131.300000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,84130076060,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,7.52000000,0.00000000,7.52000000,19.80000000,14.92000000,00001666666000925685,REJECT,,NONE,5,False,264-50,,LMS,,841,84130,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,80088,840,840,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42084130<FNC1>9434640109627018957542,,0.00000000,,9,,PO BOX 30760,SALT LAKE CTY,UT,84130,1.1.10.105,False,False
4209260408-162737732,4209,4/8/2026 5:01 PM,160.100000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,28215360913,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,7.52000000,0.00000000,7.52000000,22.40000000,16.78000000,00001666666000925686,REJECT,,NONE,5,False,264-50,,LMS,,282,28215,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,280,,282,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42028215<FNC1>9434640109627018957658,,0.00000000,,9,,7113 JOLLY BROOK DR,CHARLOTTE,NC,28215,1.1.10.105,False,False
4209260408-162816469,4209,4/8/2026 5:02 PM,0.900000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,33630378080,REJECT,,10686,Novant Health 1st Class,3778,EII Barcode,,10688,MAIN,308935,5.20000000,0.00000000,5.20000000,8.10000000,5.56000000,00001666666000925687,REJECT,,NONE,6,False,264-50,,LMS,,336,33630,4/8/2026 9:02 PM,11.00,10.00,2.00,0,False,False,,PACM,32099,,335,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42033630<FNC1>9400140109627772623842,,0.00000000,,9,,PO BOX 30780,TAMPA,FL,33630,1.1.10.105,False,False
4209260408-162939009,4209,4/8/2026 5:03 PM,15.300000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,66509886600,REJECT,,10215,AMERICAN PRE-SORT,9642,EII Barcode,,10234,STORMONT VAIL HOSPITAL,308935,6.43000000,0.00000000,6.43000000,9.20000000,6.43000000,00001666666000925688,REJECT,,NONE,2,False,FIX,,LMS,,665,66509,4/8/2026 9:02 PM,0,0,0,0,False,False,,PACM,66107,,640,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42066509<FNC1>9400140109627772624016,,0.00000000,,9,,11400 158TH RD,MAYETTA,KS,66509,1.1.10.105,False,False
4209260408-162959779,4209,4/8/2026 5:04 PM,16.100000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,12402529090,REJECT,,10215,AMERICAN PRE-SORT,9642,EII Barcode,,10234,STORMONT VAIL HOSPITAL,308935,8.81000000,0.00000000,8.81000000,14.00000000,10.72000000,00001666666000925689,REJECT,,NONE,6,False,FIX,,LMS,,124,12402,4/8/2026 9:02 PM,0,0,0,0,False,False,,PACM,01152,,125,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42012402<FNC1>9434640109627018958136,,0.00000000,,9,,PO BOX 5290,KINGSTON,NY,12402,1.1.10.105,False,False
4209260408-163102512,4209,4/8/2026 5:04 PM,34.500000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,66616113524,REJECT,,10215,AMERICAN PRE-SORT,9642,EII Barcode,,10234,STORMONT VAIL HOSPITAL,308935,6.64000000,0.00000000,6.64000000,11.10000000,8.02000000,00001666666000925690,REJECT,,NONE,2,False,FIX,,LMS,,666,66616,4/8/2026 9:02 PM,0,0,0,0,False,False,,PACM,66107,,640,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42066616<FNC1>9434640109627018958181,,0.00000000,,9,,224 NE SCOTLAND AVE,TOPEKA,KS,66616,1.1.10.105,False,False
4209260408-163125907,4209,4/8/2026 5:05 PM,19.300000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,66611147105,REJECT,,10215,AMERICAN PRE-SORT,9642,EII Barcode,,10234,STORMONT VAIL HOSPITAL,308935,6.26000000,0.00000000,6.26000000,10.65000000,7.48000000,00001666666000925691,REJECT,,NONE,2,False,FIX,,LMS,,666,66611,4/8/2026 9:02 PM,0,0,0,0,False,False,,PACM,66107,,640,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42066611<FNC1>9434640109627018958211,,0.00000000,,9,,2125 SW POTOMAC DR #5,TOPEKA,KS,66611,1.1.10.105,False,False
4209260408-163445004,4209,4/8/2026 5:10 PM,17.700000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,93552444230,REJECT,,10238,AMERICAN TRUCK HISTORICAL SOCIETY,8102,EII Barcode,,10239,MAIN,308935,8.81000000,0.00000000,8.81000000,14.00000000,10.72000000,00001666666000925692,REJECT,,NONE,6,False,FIX,,LMS,,935,93552,4/8/2026 9:02 PM,0,0,0,0,False,False,,RAFS,90299,,932,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42093552<FNC1>9434640109627018958808,,0.00000000,,9,,37311 47TH ST E SPC 180,PALMDALE,CA,93552,1.1.10.105,False,False
4209260408-181410774,4209,4/8/2026 6:47 PM,12.100000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,67748125803,REJECT,,11569,EFD,2256,EII Barcode,,11575,BCBS-2256,308935,6.91000000,0.00000000,6.91000000,9.80000000,6.91000000,00001666666000925702,REJECT,,NONE,4,False,FIX,,LMS,,677,67748,4/8/2026 9:02 PM,0,0,0,0,False,False,,PACM,80088,,691,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42067748<FNC1>9400140109627772648272,,0.00000000,,9,,703 W 2ND ST,OAKLEY,KS,67748,1.1.10.105,False,False
4209260408-181425838,4209,4/8/2026 6:48 PM,12.900000,PARCELS,USPS GROUND ADVANTAGE,COMMERCIAL,Resolved,67410284901,REJECT,,11569,EFD,2256,EII Barcode,,11575,BCBS-2256,308935,6.76000000,0.00000000,6.76000000,9.45000000,6.76000000,00001666666000925704,REJECT,,NONE,3,False,FIX,,LMS,,674,67410,4/8/2026 9:02 PM,0,0,0,0,False,False,,PACM,66107,,670,USPS Domestic,,,,,,,,,,,,NotUploaded,,,,,,,,,,,PP/04/08/26,3789,Kansas City MO,2634,Lineage #2634,,,False,PcPostage,,,42067410<FNC1>9400140109627772648470,,0.00000000,,9,,401 COTTAGE AVE,ABILENE,KS,67410,1.1.10.105,False,False
